id,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6337,15792388,649,France,Female,43,2,0,2,1,1,189175.71,0
6338,15643916,565,Germany,Male,40,1,171770.55,2,1,0,156660.21,0
6339,15585362,526,Spain,Female,30,4,0,1,1,0,98949.85,0
6340,15788494,605,France,Male,41,7,0,2,1,1,153783.46,0
6342,15732643,544,Spain,Male,56,5,133656.85,1,1,1,136329.96,1
6343,15786035,641,France,Male,29,3,132412.38,1,0,0,7862.54,0
6344,15627162,714,Spain,Female,34,8,152805.05,1,1,1,158437.73,0
6345,15605037,633,Spain,Male,24,1,0,2,1,0,82662.73,0
6346,15643908,707,France,Female,39,7,0,1,1,0,47848.56,0
6347,15663917,656,France,Male,54,2,0,1,1,0,96832.82,1
6348,15583736,644,France,Male,43,1,0,1,1,0,142513.5,1
6349,15735222,724,France,Male,31,9,0,1,1,1,185580.89,0
6350,15671334,633,Germany,Male,53,2,154543.98,1,1,1,163830.64,1
6351,15777743,588,France,Female,19,8,0,2,1,0,148814.54,0
6352,15791342,671,France,Male,33,10,0,2,1,0,49713.87,0
6353,15600103,609,Spain,Male,38,6,130131.08,1,1,1,170968.99,0
6354,15751336,543,France,Female,57,4,0,1,1,0,173989.66,1
6355,15806945,757,France,Male,53,1,0,1,0,0,183575.01,1
6357,15812198,528,Spain,Male,64,6,0,2,1,1,132547.03,0
6358,15627995,653,France,Female,42,3,0,2,1,0,128841.31,0
6359,15790497,584,France,Female,36,4,131355.3,1,1,1,120219.14,0
6360,15711219,645,France,Female,66,7,0,2,1,1,120893.83,0
6361,15700657,579,France,Female,37,5,0,1,1,1,151733.43,0
6362,15570141,794,France,Male,35,3,0,2,1,0,161428.25,0
6363,15773679,790,Germany,Male,31,9,91592.06,1,1,0,131718.12,1
6364,15734659,718,Germany,Male,38,7,137811.75,1,0,0,81622.52,0
6365,15715707,551,Germany,Male,25,8,148051.52,2,1,1,171575.25,0
6366,15662494,539,France,Female,38,9,0,2,0,1,86699.98,1
6367,15779744,757,France,Female,37,7,0,2,1,0,103713.93,0
6368,15751158,721,France,Female,55,1,0,1,1,0,106981.03,1
6369,15696859,756,France,Male,39,6,0,2,1,0,113597.64,0
6370,15678916,567,France,Female,46,9,139532.17,2,1,0,121747.96,1
6371,15624703,710,Spain,Male,61,4,0,2,1,1,101418.05,0
6372,15584518,686,France,Male,25,2,0,2,1,1,109153.04,0
6373,15654562,582,France,Female,31,5,63763.49,1,1,0,141069.88,0
6374,15742272,604,France,Male,39,3,0,2,1,0,118045.98,1
6375,15595713,535,France,Male,36,10,0,1,1,0,130610.78,0
6376,15752507,683,Germany,Male,32,7,171787.84,3,1,0,166471.79,1
6377,15776725,730,France,Female,35,9,0,2,1,1,44904.26,0
6378,15673971,638,Germany,Female,38,7,117052.82,3,0,0,138871.12,1
6380,15662294,627,Spain,Male,34,4,0,1,0,1,71175.94,0
6381,15801488,637,Spain,Female,40,2,0,2,1,1,92794.61,0
6382,15594515,683,France,Female,38,9,115049.5,2,1,1,178045.97,0
6383,15803764,683,France,Male,41,4,0,1,0,1,115227.02,1
6385,15704597,554,Spain,Male,36,1,123365.05,1,0,1,121151.46,0
6386,15587299,549,France,Male,50,6,121461.87,1,0,0,153662.88,1
6387,15682472,628,France,Male,32,4,0,2,1,1,61961.57,0
6388,15703923,710,France,Male,42,0,107720.64,1,0,1,137835.91,0
6389,15702541,716,France,Female,31,8,0,2,1,1,159418.1,0
6390,15634262,545,Spain,Male,35,4,0,2,1,1,158071.48,0
6391,15709232,850,Germany,Female,34,8,142862.21,1,0,1,173516.71,0
6392,15603665,556,Spain,Male,30,8,0,2,1,0,177092.16,0
6393,15782089,709,France,Female,28,6,0,2,1,0,140941.47,0
6394,15771270,567,France,Male,32,7,0,1,1,1,1676.92,0
6395,15800440,585,France,Male,39,8,0,1,1,0,83090.35,1
6396,15774179,643,France,Male,36,3,0,1,1,1,5983.7,0
6398,15787550,754,France,Male,36,3,0,2,1,1,62722.44,0
6399,15624170,565,France,Female,38,1,0,1,1,0,161889.79,0
6401,15588537,622,France,Male,32,5,0,2,1,1,85523.96,0
6402,15692992,626,Spain,Male,30,10,111213.64,1,0,1,166677.35,0
6403,15707025,656,France,Male,43,3,0,1,1,1,85736.26,0
6404,15712264,713,France,Male,37,8,0,2,1,1,72851.74,0
6407,15592854,727,France,Female,41,2,0,2,1,1,86927.53,0
6408,15746970,553,France,Male,29,2,0,2,0,1,86022.09,0
6409,15804937,689,France,Female,38,3,0,2,1,1,143783.46,0
6410,15628292,656,France,Female,42,10,0,2,1,1,143970.29,0
6411,15632050,706,France,Male,39,2,0,2,1,0,134420.75,0
6412,15642996,735,France,Male,41,10,0,2,1,1,135077.01,0
6414,15618391,615,France,Male,42,10,0,2,1,1,132730.07,0
6415,15585580,633,France,Female,42,5,0,4,1,0,134901.58,1
6416,15636388,711,France,Male,34,7,141746.68,1,0,0,124749.08,0
6417,15752884,706,Spain,Male,71,8,161628.66,1,1,0,177852.57,1
6418,15619016,841,Germany,Male,41,10,76961.6,2,1,0,151902.78,0
6419,15624596,713,France,Male,23,10,90547.48,1,1,1,170142.09,0
6420,15582090,806,Germany,Female,45,8,148962.76,1,1,1,100843.82,0
6421,15771742,778,Germany,Female,35,1,111577.01,1,1,0,140745.91,1
6422,15616380,698,Spain,Female,34,8,0,2,1,1,158845.49,0
6423,15783029,431,Germany,Female,37,9,90560.3,2,1,1,169361.89,0
6424,15706537,759,Spain,Female,38,2,0,1,1,1,168816.53,1
6425,15698932,592,Spain,Female,25,1,0,2,1,1,123882.73,0
6426,15701160,724,France,Male,31,7,96651.03,1,1,0,142400.27,0
6427,15704586,735,France,Female,44,6,0,2,1,1,38170.04,0
6428,15756539,659,France,Female,30,10,0,2,1,1,171378.77,0
6429,15732270,727,Spain,Male,31,6,0,2,1,0,177099.71,0
6430,15679801,705,France,Male,64,6,0,2,0,1,93777.15,0
6431,15614778,657,France,Male,35,0,123863.64,1,0,1,120540.83,0
6432,15641158,633,France,Female,39,1,0,1,1,1,177834.79,1
6433,15603743,535,Germany,Male,56,3,165445.04,2,0,0,182738,1
6434,15641575,577,France,Male,26,5,0,2,0,1,90977.48,0
6435,15762277,675,France,Male,35,1,0,2,1,0,173776.5,0
6436,15612505,611,Spain,Male,49,8,107303.72,1,1,0,161409.66,0
6437,15756950,684,France,Male,42,4,0,1,1,0,144880.81,1
6438,15673333,512,France,Female,40,2,68432.45,2,0,0,102628.98,0
6439,15602312,678,France,Male,39,6,0,1,1,1,177092.16,0
6440,15749265,674,France,Female,33,6,0,2,1,1,166677.54,0
6441,15652667,537,France,Female,36,5,132412.38,1,1,1,126492.77,0
6442,15663438,574,Germany,Male,34,9,103607.24,1,1,1,136028.97,0
6444,15611157,595,Germany,Female,41,5,121894.11,4,1,0,177528.92,1
6446,15632967,686,France,Male,54,1,0,1,0,0,136329.96,1
6447,15658969,773,France,Male,24,10,0,2,0,0,93439.75,0
6448,15596021,508,Germany,Female,47,1,112670.48,1,1,0,63737.19,1
6449,15796313,636,France,Female,29,3,121230.19,1,1,0,131712.52,0
6450,15718216,627,Spain,Female,27,6,0,2,1,0,127847.25,0
6451,15615245,598,France,Male,36,3,0,1,1,0,170886.42,1
6452,15804072,613,France,Female,29,6,0,2,1,0,50610.62,0
6453,15776985,707,Spain,Male,30,10,85859.76,1,1,0,109872.33,0
6454,15792388,642,France,Female,35,7,0,2,1,1,102986.15,0
6455,15639217,586,Germany,Male,61,4,118889.66,1,1,0,59637.65,1
6456,15742369,679,France,Male,48,1,0,1,0,0,181850.74,1
6457,15632816,622,France,Male,46,4,0,1,0,0,120892.96,1
6458,15780128,739,Germany,Male,43,4,118087.68,1,1,1,80410.68,1
6459,15757981,628,France,Male,34,5,0,2,0,0,109098.39,0
6461,15666032,588,France,Male,27,2,0,2,0,0,143614.01,0
6462,15589348,692,France,Female,38,3,0,2,1,1,61792.76,1
6463,15796958,724,Germany,Female,36,7,119278.01,1,0,1,65765.22,0
6464,15699389,706,France,Female,33,1,0,2,1,1,121408.55,0
6465,15654409,646,Germany,Female,44,1,110203.77,1,1,0,133501.94,1
6466,15687614,590,France,Female,39,2,0,2,1,1,70778.63,0
6467,15582761,576,Germany,Male,40,7,122338.21,1,1,0,132979.43,1
6468,15634501,758,France,Male,44,4,121063.8,1,1,0,77965.67,0
6469,15662488,667,Germany,Male,34,1,79896,1,1,1,54342.83,0
6470,15602034,579,Spain,Female,38,4,0,2,1,1,91775.51,0
6472,15764033,652,Germany,Male,47,3,121818.84,1,1,0,92727.49,1
6473,15655648,714,France,Male,35,7,0,2,1,0,66879.27,0
6474,15687558,706,France,Female,30,9,121543.43,1,1,0,102763.69,0
6475,15676521,569,France,Female,34,6,0,2,1,1,181177.9,0
6476,15791114,708,France,Female,66,4,0,2,0,1,54474.48,0
6477,15581748,733,Germany,Male,43,3,124740.18,2,1,0,171364.62,1
6478,15680197,648,France,Female,31,5,0,2,1,1,133653.38,0
6480,15656829,697,France,Male,35,7,0,2,1,0,38614.69,0
6481,15777772,611,France,Female,29,9,161884.99,1,1,1,109159.58,0
6482,15615245,516,France,Male,36,8,0,2,1,0,84760.32,0
6483,15755731,767,Germany,Male,32,4,138937.97,1,0,0,181850.74,1
6485,15677369,850,France,Female,26,7,118897.1,1,1,0,131852.01,0
6486,15674880,714,Germany,Female,56,5,122028.65,1,1,0,163316.16,1
6487,15572390,528,Spain,Female,23,4,0,2,1,0,89935.73,0
6488,15757895,693,France,Female,44,2,0,2,1,0,47799.15,0
6489,15695097,572,Germany,Female,45,8,91522.14,1,1,0,160526.36,1
6490,15664897,733,Spain,Male,24,7,102982.89,1,0,0,123723.83,0
6491,15741094,648,France,Female,38,8,0,2,1,0,16897.19,0
6492,15735782,778,France,Male,43,2,0,2,1,1,62733.05,0
6493,15592762,804,France,Male,36,9,0,4,1,1,123882.73,1
6494,15781689,743,France,Male,64,3,0,2,1,1,179445.24,0
6495,15743560,633,Spain,Female,36,7,0,2,0,0,171378.77,0
6496,15708504,719,Spain,Male,31,8,103688.19,2,1,1,137068.97,0
6497,15781495,613,Germany,Female,55,1,117899.95,1,0,0,105760.01,1
6498,15594576,706,France,Male,51,2,0,1,1,0,142910.18,1
6499,15733032,521,Germany,Male,42,3,139959.55,1,1,1,19842.22,1
6500,15702566,767,France,Male,31,4,0,1,1,0,64716.08,0
6501,15798943,565,France,Female,39,8,0,1,1,1,142223.94,1
6502,15663964,686,France,Male,33,8,0,2,1,0,51340.09,0
6503,15777743,696,France,Female,25,2,121365.39,1,1,0,79304.38,0
6504,15802758,605,Spain,Female,29,4,0,2,0,1,128882.66,0
6505,15756850,573,France,Male,44,8,0,1,0,0,124532.9,0
6506,15772412,738,France,Male,44,1,68375.27,1,1,0,174822.74,1
6507,15687094,769,France,Female,63,3,0,1,1,0,136869.06,1
6508,15602841,678,Germany,Female,38,8,142987.46,2,1,0,145562.4,0
6509,15574795,748,Germany,Female,31,7,138131.34,2,1,1,171037.63,0
6510,15782360,729,Germany,Male,55,9,120591.19,1,0,1,129891.66,0
6511,15617709,738,France,Male,35,3,0,2,1,0,119313.74,0
6512,15790322,592,Spain,Female,29,2,0,2,1,1,86043.27,0
6513,15704844,695,Germany,Female,43,4,130142.79,1,1,1,138700.75,1
6514,15589969,757,France,Male,41,1,0,2,1,1,182728.8,0
6515,15772423,696,France,Male,34,7,0,1,0,0,66526.01,0
6516,15692761,707,France,Female,23,10,0,3,1,0,138889.15,1
6517,15686963,716,France,Male,39,10,0,2,1,0,38652.96,0
6518,15672640,593,Germany,Female,49,0,108891.3,3,1,0,141896.74,1
6519,15760450,678,France,Female,33,6,0,2,1,1,166677.35,0
6520,15713378,709,France,Female,42,5,0,1,1,1,60533.96,1
6521,15595440,692,France,Female,38,1,0,2,1,0,131852.45,0
6522,15702801,609,France,Male,38,6,0,2,1,1,97416.34,0
6523,15620372,807,France,Male,38,9,0,1,0,0,127433.47,1
6524,15781678,699,Spain,Male,38,2,69712.57,1,1,1,182624.46,1
6525,15735222,758,Spain,Male,35,7,0,1,1,1,166677.35,0
6526,15626040,729,France,Male,38,8,0,2,0,0,116046.22,0
6527,15630349,724,Germany,Male,27,9,139973.65,1,1,0,24234.11,0
6529,15682355,782,Germany,Male,32,3,133705.74,2,1,0,161848.03,0
6530,15659327,741,France,Male,39,4,0,1,0,0,133535.29,0
6531,15641114,701,France,Male,36,7,0,2,0,1,94435.78,0
6532,15649523,696,France,Male,41,9,0,1,1,1,121232.51,0
6533,15793331,620,France,Male,35,0,0,2,1,0,55725.04,0
6534,15677336,569,France,Male,42,9,0,2,1,0,143535.38,0
6535,15682048,731,Spain,Male,43,4,0,1,1,0,84440.6,0
6536,15598948,624,France,Male,32,3,101099.9,2,0,1,93882.65,0
6537,15661290,731,Germany,Female,51,10,170840.08,3,1,0,118007.99,1
6538,15803801,524,France,Male,34,2,0,2,0,0,161579.85,0
6539,15671390,657,Germany,Female,55,6,124439.58,1,1,0,82662.73,1
6541,15735346,550,Spain,Female,28,2,0,2,0,1,176692.87,0
6542,15685500,583,Spain,Female,60,10,0,2,1,1,60721.4,0
6543,15737509,598,France,Male,39,6,0,1,1,0,72970.93,0
6544,15673599,725,Germany,Female,33,2,127864.4,1,1,0,145700.22,0
6545,15583067,597,France,Female,37,8,135120.72,1,0,1,98820.09,0
6546,15803749,616,France,Female,35,1,0,2,1,1,145558.42,0
6547,15809265,609,Spain,Female,39,2,0,2,1,1,100686.11,0
6548,15618401,684,Spain,Female,32,9,0,2,1,1,109614.57,0
6549,15643048,681,Spain,Male,40,3,0,2,1,1,158021.49,0
6550,15585865,486,France,Female,42,6,0,2,0,1,141364.62,0
6552,15784099,724,Spain,Male,41,6,0,2,1,0,138526.96,0
6553,15636551,605,Spain,Female,28,4,0,1,0,1,114448.77,0
6554,15800049,766,Germany,Male,57,5,113836.27,1,1,0,28257.89,1
6556,15779743,705,France,Female,35,10,112367.6,1,0,1,61931.21,0
6557,15806901,585,France,Male,36,1,0,1,0,1,93835.68,0
6558,15590094,559,France,Female,39,5,0,1,1,1,138700.75,0
6559,15592578,710,Spain,Female,40,1,0,1,1,0,114774.45,1
6560,15652266,745,France,Female,30,4,0,2,1,0,62746.54,0
6561,15625698,604,France,Female,64,5,147974.19,1,1,1,38186.85,0
6562,15583681,634,France,Male,32,1,0,2,1,1,117034.32,0
6563,15745080,647,Spain,Female,28,3,0,2,1,1,179843.42,0
6564,15583570,687,Germany,Male,38,3,133598.7,2,1,1,132702.64,0
6565,15623357,582,France,Male,31,2,0,2,1,1,159742.33,0
6566,15768600,751,France,Female,44,7,122021.92,1,1,0,116520.07,0
6567,15722583,614,Spain,Male,45,5,0,1,0,0,187816.59,1
6568,15599869,731,Spain,Female,52,6,0,1,1,0,185827.74,1
6569,15759717,635,Spain,Male,28,8,0,1,1,1,126013.58,0
6570,15767474,699,Germany,Male,40,1,109949.39,1,1,1,170893.85,0
6571,15798975,705,France,Male,41,0,0,2,1,1,97415.74,0
6572,15585490,646,France,Male,33,7,0,2,1,0,173629.78,0
6573,15758836,727,Germany,Female,40,1,107945.97,2,1,0,143983.99,1
6574,15603035,647,Germany,Male,34,5,73494.21,2,1,1,147545.65,0
6575,15598884,807,France,Male,46,9,153366.13,1,1,0,115287.99,1
6576,15734999,790,Spain,Male,34,2,0,1,0,1,142400.27,0
6578,15668818,735,Spain,Female,39,6,0,1,0,1,58883.91,0
6579,15594409,591,Germany,Male,67,10,131834.76,1,1,1,157891.11,0
6580,15591340,653,France,Male,42,6,0,2,1,0,57844.26,0
6581,15567893,664,France,Female,34,5,93816.6,1,1,1,131301.74,0
6582,15790599,631,France,Female,34,6,121063.8,1,1,0,101371.05,1
6583,15783883,685,France,Female,47,10,105859.6,1,1,0,137946.39,1
6584,15726267,703,France,Female,40,5,0,2,1,0,103970.58,0
6585,15618258,639,Spain,Male,42,4,0,2,1,1,59327.21,0
6586,15681554,738,Germany,Female,62,1,106261.63,1,1,1,182855.21,1
6587,15707974,751,Spain,Female,31,8,125552.96,1,0,0,171378.77,1
6588,15771742,622,Germany,Male,31,9,132558.26,1,1,1,133692.88,0
6589,15701354,648,France,Female,36,4,0,2,0,0,137565.57,0
6590,15705739,584,France,Female,25,2,0,2,1,1,123499.14,0
6591,15573077,573,Germany,Male,37,7,115406.97,1,1,1,113483.96,1
6592,15586996,614,Germany,Male,42,5,111634.34,2,1,1,105887.04,0
6593,15578799,727,Spain,Male,36,2,89900.24,2,1,1,71379.92,0
6594,15793331,653,France,Male,29,7,0,2,1,1,167973.63,0
6595,15593778,545,France,Female,42,3,0,2,1,1,151902.78,0
6596,15682928,593,Germany,Female,23,0,106758.5,2,1,0,176945.96,0
6597,15772933,633,Spain,Male,28,2,0,2,1,0,10771.46,0
6598,15749964,646,Spain,Female,45,4,0,2,1,0,86699.98,0
6599,15628303,730,France,Male,44,7,119618.42,1,1,1,112187.11,1
6601,15680197,556,Spain,Male,35,7,0,2,1,1,120790.02,0
6602,15788483,579,Spain,Female,48,8,0,1,1,0,62370.67,1
6603,15579166,729,France,Male,24,5,90612.34,1,1,1,155700.15,0
6604,15576124,691,Germany,Male,37,3,121263.62,2,1,0,136859.27,0
6605,15636396,616,Germany,Male,37,2,104887.43,2,0,1,177099.71,0
6607,15797733,607,France,Male,37,9,0,2,1,1,185543.54,0
6608,15808760,590,Spain,Male,36,2,0,2,0,0,50485.8,0
6609,15794895,593,France,Female,28,4,115518.07,1,1,1,115818.51,0
6610,15773868,582,France,Male,31,6,0,2,1,1,177852.57,0
6611,15729574,705,France,Female,33,5,106511.85,1,0,1,88659.07,0
6612,15682890,812,France,Male,30,7,0,1,1,1,72330.46,0
6613,15592999,666,France,Female,40,3,0,2,1,1,151317.48,0
6616,15731478,706,Spain,Male,41,8,0,2,0,1,47729.33,0
6617,15589754,712,Spain,Female,48,10,0,2,1,0,81452.29,1
6619,15644878,707,France,Male,35,10,0,2,1,0,170886.01,0
6621,15595221,661,France,Female,51,5,0,1,1,0,144880.81,1
6623,15614834,598,Germany,Female,38,4,123906.22,2,0,1,63736.17,1
6624,15650442,645,France,Male,37,1,118520.26,1,0,1,131473.31,0
6625,15609562,591,Germany,Female,27,6,155973.88,1,1,0,72462.25,0
6626,15728885,593,France,Female,30,4,0,2,0,1,178373.43,0
6627,15695846,557,France,Female,49,1,0,1,1,0,183868.01,1
6628,15591724,722,France,Female,40,1,0,1,0,1,52337.98,0
6629,15608726,535,France,Male,40,8,0,2,1,1,74048.1,0
6630,15640846,556,France,Male,48,5,0,2,1,0,160548.12,1
6631,15807889,636,France,Female,31,3,0,2,1,0,87422.15,0
6632,15808846,678,Spain,Female,39,4,83714.41,1,1,1,132436.71,0
6633,15604044,639,France,Male,26,5,0,2,1,1,133692.88,0
6634,15742443,599,France,Female,41,5,0,2,1,1,136983.77,0
6635,15641640,729,France,Male,44,5,81589.04,1,0,1,113048.79,0
6636,15570908,592,France,Female,31,8,0,2,1,1,112269.67,0
6637,15689671,627,France,Male,37,2,0,2,1,1,137537.07,0
6638,15783883,637,Spain,Male,42,9,0,1,1,1,130181.39,1
6639,15585067,559,Spain,Female,41,2,107712.57,1,1,1,135871.33,0
6640,15569274,714,Germany,Female,52,9,123544,1,1,0,145986.35,1
6641,15581229,535,France,Male,45,2,0,1,1,0,142967.83,0
6642,15732643,634,France,Female,38,7,0,2,0,1,184474.72,0
6643,15654733,577,Germany,Male,33,1,84421.62,1,1,0,182336.45,0
6644,15629150,613,France,Male,44,5,0,2,1,1,151335.24,0
6645,15654700,549,France,Male,35,6,0,2,1,1,88827.67,0
6646,15790750,573,France,Male,33,4,142289.28,1,1,1,109538.35,0
6647,15679743,591,France,Male,28,1,91621.47,1,1,1,63833.09,0
6648,15571529,615,France,Female,36,4,0,2,1,0,116537.96,0
6650,15705448,605,France,Female,37,10,0,2,1,1,105969.05,0
6651,15661936,726,France,Female,56,10,166518.63,1,1,0,89891.4,1
6652,15632272,721,Spain,Female,56,4,0,1,1,0,60988.21,1
6653,15702030,703,France,Male,36,8,91070.41,1,1,0,123547.28,0
6654,15732268,467,Germany,Male,55,8,139994.66,2,0,1,142538.31,1
6655,15693902,628,Germany,Female,27,2,123616.23,3,0,0,126726.33,1
6656,15651627,659,Spain,Male,34,9,161592.76,1,0,0,55867.38,0
6657,15734246,562,France,Female,43,1,0,1,1,0,101371.72,1
6658,15633378,581,Germany,Male,58,3,148074.79,1,1,0,163221.22,1
6659,15776985,633,France,Female,36,3,0,1,1,0,51554.58,0
6660,15802483,597,Spain,Female,44,8,0,2,1,1,93541.15,0
6661,15796838,684,Germany,Female,35,7,140197.18,2,1,0,172749.4,0
6662,15641359,675,France,Male,34,8,0,1,1,1,137519.92,0
6663,15651554,642,France,Male,47,9,0,3,1,0,176778.52,1
6665,15804787,707,France,Female,37,4,0,2,1,1,61796.64,0
6667,15601184,538,Germany,Female,40,1,79715.36,2,1,1,61315.37,0
6668,15690540,539,France,Female,49,3,0,1,0,0,159899.97,1
6669,15690925,608,France,Male,50,1,133936.97,1,1,1,89566.64,1
6671,15787907,678,France,Male,35,1,128366.44,2,1,0,101371.72,0
6673,15603665,692,Germany,Male,44,4,82909.13,2,1,1,152210.61,0
6674,15597983,715,France,Male,36,4,113348.5,1,1,0,174431.01,0
6675,15665861,671,France,Female,36,4,137948.51,1,1,1,100507.81,0
6676,15792668,757,France,Male,47,9,0,1,1,0,91574.92,1
6677,15634141,709,France,Female,38,2,0,2,1,1,18761.92,0
6679,15806447,542,Germany,Female,34,6,118636.92,2,0,0,134901.58,0
6680,15670039,627,France,Male,49,7,0,1,1,0,15650.89,1
6681,15785980,803,France,Male,36,7,0,1,0,0,142450.29,0
6682,15621611,575,France,Male,45,7,0,2,1,1,167522.19,0
6683,15783030,754,Spain,Male,39,2,0,1,0,1,122218.81,0
6684,15712584,748,France,Male,34,10,0,2,1,0,141446.01,0
6685,15662571,697,France,Male,33,5,0,2,1,1,149195.44,0
6686,15677785,624,Spain,Female,31,1,0,1,1,1,155799.86,0
6687,15777064,583,France,Female,54,5,0,1,1,1,68400.14,1
6688,15734765,749,France,Male,43,8,0,1,0,0,143739.82,0
6689,15758813,742,France,Female,48,3,155973.88,1,0,0,163736.09,1
6690,15580845,516,France,Female,24,2,109632.85,1,1,1,134638.97,0
6691,15810347,775,France,Male,32,9,0,2,0,1,101311.95,0
6692,15651740,584,France,Male,30,2,0,2,1,0,95611.47,0
6693,15625584,731,France,Female,34,1,0,2,1,0,163746.09,0
6694,15806945,627,France,Male,41,6,0,1,1,0,159629.64,0
6695,15571689,597,France,Female,38,1,0,2,1,0,57553.02,0
6696,15748069,667,France,Female,44,5,0,2,1,0,141798.98,0
6697,15651822,523,Germany,Male,23,4,125534.51,2,0,1,58883.91,1
6698,15771580,593,France,Female,53,8,129753.69,1,1,1,174431.01,0
6699,15574206,656,Spain,Female,45,2,0,2,1,1,125440.11,0
6700,15687913,638,Germany,Female,36,9,148045.45,3,1,0,102299.82,1
6702,15632850,775,France,Female,29,10,0,2,1,0,117572.59,0
6703,15804822,603,Germany,Male,33,6,161608.81,2,1,0,134875.37,0
6704,15718289,645,Spain,Male,40,8,0,1,1,1,116748.14,0
6705,15666916,690,Spain,Male,36,2,0,2,1,1,80190.36,0
6706,15693322,553,France,Female,33,8,0,2,1,0,137784.25,0
6707,15682533,579,France,Male,37,7,152614.51,1,0,1,51117.06,0
6708,15578977,594,Spain,Female,41,4,0,1,0,0,179673.11,1
6710,15649418,543,Spain,Male,29,5,0,2,1,1,137784.25,0
6711,15671256,710,France,Female,32,1,0,2,1,0,62282.99,0
6712,15586674,605,France,Male,35,6,152303.8,2,1,1,142513.5,0
6713,15665678,714,Spain,Male,32,1,0,2,1,0,106837.06,0
6714,15705313,594,France,Female,41,7,123322.15,1,1,1,115068.99,1
6715,15764405,542,France,Female,35,6,0,1,0,1,140880.72,0
6717,15683363,757,Germany,Female,40,9,116880.53,1,0,1,107964.35,1
6718,15786680,561,France,Female,39,3,0,2,0,0,54530.51,0
6719,15666032,577,France,Male,30,5,117715.84,1,1,0,120736.04,0
6720,15591628,545,France,Male,31,9,0,2,1,1,95270.83,0
6721,15700937,535,Germany,Male,38,8,130170.82,1,0,1,145796.49,0
6725,15605673,431,Spain,Female,29,5,0,1,1,1,170829.87,1
6726,15758775,733,France,Female,35,9,0,1,1,0,108411.66,1
6727,15585961,495,Spain,Male,29,4,0,1,1,0,171706.66,0
6728,15712584,486,Germany,Male,28,9,84445.68,2,0,1,136879.86,0
6730,15753895,556,Spain,Male,35,4,137560.38,1,1,1,178268.36,0
6731,15672798,585,Spain,Male,19,6,0,2,1,1,72924.56,0
6732,15652667,557,Spain,Male,28,8,125920.98,1,1,1,173870.39,0
6733,15756070,528,France,Male,38,7,0,2,1,0,136869.89,0
6734,15757310,714,Germany,Female,59,9,113858.95,1,1,1,188193.25,1
6735,15812720,682,France,Female,38,4,0,1,1,1,151336.96,0
